1532142280.855886000, 433.456, 303.785, -2.5772
1532142280.955964000, 433.468, 304.12, -2.59881
1532142281.056053000, 433.477, 304.464, -2.59796
1532142281.156124000, 433.494, 304.822, -2.58501
1532142281.256226000, 433.507, 305.198, -2.56713
1532142281.356308000, 433.53, 305.604, -2.55539
1532142281.456384000, 433.554, 305.998, -2.54521
1532142281.556497000, 433.566, 306.433, -2.53449
1532142281.656592000, 433.577, 306.893, -2.53569
1532142281.756655000, 433.582, 307.329, -2.53706
1532142281.856752000, 433.596, 307.769, -2.52466
1532142281.956839000, 433.601, 308.249, -2.5073
1532142282.057019000, 433.614, 308.788, -2.49216
1532142282.157032000, 433.622, 309.207, -2.48722
1532142282.257091000, 433.628, 309.708, -2.47946
1532142282.357186000, 433.631, 310.198, -2.47434
1532142282.457279000, 433.629, 310.751, -2.46875
1532142282.557363000, 433.62, 311.3, -2.45124
1532142282.657421000, 433.612, 311.859, -2.43454
1532142282.757503000, 433.599, 312.397, -2.43296
1532142282.857615000, 433.569, 313.009, -2.42765
1532142282.957709000, 433.532, 313.523, -2.4174
1532142283.057789000, 433.492, 314.101, -2.40008
1532142283.157875000, 433.464, 314.644, -2.40372
1532142283.257987000, 433.429, 315.229, -2.38441
1532142283.358188000, 433.397, 315.826, -2.36907
1532142283.458137000, 433.33, 316.423, -2.35729
1532142283.558243000, 433.265, 317.09, -2.35671
1532142283.658283000, 433.201, 317.772, -2.36351
1532142283.758392000, 433.132, 318.375, -2.33137
1532142283.858476000, 433.045, 318.98, -2.31184
1532142283.958562000, 432.951, 319.578, -2.30482
1532142284.058627000, 432.865, 320.21, -2.31187
1532142284.158723000, 432.796, 320.824, -2.30458
